0,0,0,1,515000
0,0,1,1,515000
1000,1,iperf3 -c 10.0.0.2 -t 511 -i 0.1 -J --logfile sv-test-c.log &
0,5,1,0,30,90,2,1500,1,2000,82,2,4000,46
23811,2,0,1,21,2,5,0
93595,2,0,1,40,0,0,0
96182,2,0,1,28,6,1,0
102996,2,0,1,42,0,0,0
122363,2,0,1,18,0,0,0
139270,2,0,1,31,0,0,0
141987,2,0,1,1,0,0,0
153851,2,0,1,25,0,0,0
175373,2,0,1,0,4,29,0
205428,2,0,1,1,0,0,0
223512,2,0,1,15,1,39,0
277400,2,0,1,0,2,1,0
324103,2,0,1,32,2,1,0
398924,2,0,1,20,0,0,0
410286,2,0,1,17,0,0,0
434097,2,0,2,12,3,1,0
490739,2,0,1,26,2,9,0
499717,2,0,1,36,0,0,0
501349,2,0,1,1,1,44,0
