0,0,0,1,245000
0,0,1,1,245000
1000,1,iperf3 -c 10.0.0.2 -t 241 -i 0.1 -J --logfile sv-test-c.log &
0,5,1,0,30,90,2,1500,1,2000,82,2,4000,46
7899,2,0,1,221,0,0,0
22911,2,0,1,250,0,0,0
26585,2,0,1,242,1,3,0
33650,2,0,2,290,1,1,0
42382,2,0,2,221,0,0,0
42752,2,0,2,237,1,22,0
60591,2,0,1,255,4,1,0
80936,2,0,1,254,0,0,0
81413,2,0,1,256,0,0,0
83204,2,0,1,228,0,0,0
91103,2,0,1,230,0,0,0
92763,2,0,1,238,0,0,0
94494,2,0,1,227,0,0,0
115390,2,0,1,264,0,0,0
116036,2,0,1,245,2,3,0
122330,2,0,2,249,0,0,0
134177,2,0,1,225,0,0,0
154457,2,0,1,250,2,29,0
155447,2,0,1,267,0,0,0
157638,2,0,1,226,2,5,0
165537,2,0,1,243,0,0,0
172595,2,0,1,266,0,0,0
175371,2,0,1,242,2,1,0
182171,2,0,2,234,1,1,0
191230,2,0,2,233,0,0,0
191620,2,0,2,240,0,0,0
209012,2,0,1,248,3,1,0
228476,2,0,1,248,0,0,0
229124,2,0,1,201,2,5,0
230854,2,0,1,227,0,0,0
